PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
43040	POINT FOSDICK	A	PIERCE	Investor	209	79	79	79	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
43054	VALLEY VIEW MOBILE HOME PARK	A	THURSTON	Investor	30	15	15	0	01/01/1970	261 SE CRAIG RD	SHELTON	WA	98584-8600
43065	KOPACHUCK	A	PIERCE	Investor	204	80	80	100	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
43100	KOUNTRY KORNER	A	KITSAP	Investor	0	0	4	4	07/01/1978	12415 61ST AVE W.	MUKITEO	WA	98275
43146	VASHON ISLAND GOLF & COUNTRY CLUB	A	KING	Private	0	0	2	0	10/01/1987	24615 75TH AVE SW	VASHON	WA	98070
43282	KWIK LOK CORPORATION	A	YAKIMA	Investor	0	0	1	0	07/01/1978	2712 S 16TH AVE	YAKIMA	WA	98903
43290	LISECC	A	WHATCOM	Association	120	176	200	249	09/01/1978	1211 ISLAND DR	LUMMI ISLAND	WA	98262
43291	SHADOW PINES MOBILE ESTATES	A	PIERCE	Private	120	50	50	50	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
43294	NAVY YARD PARK	A	KITSAP	Special District	262	105	105	121	07/01/1978	PO BOX 1989	POULSBO	WA	98370
43296	PORT ANGELES COMPOSITE	A	CLALLAM	Special District	"8,085"	3234	"3,379"	0	07/01/1978	PO BOX 1090	PORT ANGELES	WA	98362
43350	LA CONNER WATER DEPT	A	SKAGIT	City/Town	846	507	715	0	01/01/1970	PO BOX 400	LACONNER	WA	98257
43400	"LACROSSE, TOWN OF"	A	WHITMAN	City/Town	297	159	205	325	01/01/1970	PO BOX 228	LACROSSE	WA	99143
43450	LAGRANDE WATER CO	A	PIERCE	City/Town	12	7	10	10	01/01/1970	PO BOX 1520	EATONVILLE	WA	98348
43500	LACEY WATER DEPARTMENT	A	THURSTON	City/Town	"67,482"	27106	"27,964"	0	01/01/1970	420 COLLEGE ST SE	LACEY	WA	98503-1238
43529	LAFFERTYS SOUTHSHORE WATER SYSTEM	A	CHELAN	Private	10	73	74	80	01/01/1970	PO BOX 716	CHELAN	WA	98816
43530	SHOREWOOD	A	THURSTON	Association	52	22	22	30	10/01/1987	219 LITTLE ST SW	TUMWATER	WA	98512-6929
43550	LAGOON POINT WATER DISTRICT	A	ISLAND	Special District	495	351	372	381	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
43600	LAKE ARROWHEAD	A	MASON	Special District	168	157	248	400	08/01/1993	21971 N HWY. 101	SHELTON	WA	98584
43655	LAKE BRONSON ASSOC INC	A	SNOHOMISH	Investor	7	3	106	107	01/01/1970	PO BOX 1135	SULTAN	WA	98294
43783	LAKE CHELAN RECLAMATION DISTRICT	A	CHELAN	Special District	"3,175"	1528	"1,593"	0	01/01/1970	PO BOX J	"MANSON, WA"	WA	98831
43785	LAKE CHELAN YACHT CLUB	A	CHELAN	Private	0	10	124	124	01/01/1970	12245 S LAKESHORE ROAD #21	CHELAN	WA	98816
43788	LAKE CLE ELUM COMMUNITY CLUB	A	KITTITAS	Private	15	27	28	29	01/01/1970	201 EAST D STREET	YAKIMA	WA	98901
43793	LAKE CHRISTINE COMMUNITY CLUB	A	MASON	Association	37	15	17	57	01/01/1970	PO BOX 2227	BELFAIR	WA	98528-2227
43870	LAKE EASTON RESORT	A	KITTITAS	Investor	1	1	181	0	01/01/1970	30250 224TH AVE SE	BLACK DIAMOND	WA	98010
43878	LAKE EMELIA	A	KITSAP	Association	48	19	19	19	07/01/1978	PO BOX 2111	PORT ORCHARD	WA	98366
43887	WALDEN WATER	A	KITSAP	Investor	32	12	12	14	10/01/1987	PO BOX 336	GIG HARBOR	WA	98335-0336
43901	LINCOLN HILL ESTATES	A	KITSAP	Association	35	15	15	19	10/01/1987	PO BOX 123	PORT ORCHARD	WA	98366
43940	LAKE GROVE WATER ASSOCIATION	A	ISLAND	Association	80	37	49	67	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
43980	LAKE JOSEPHINE RIVIERA	A	PIERCE	Private	949	775	800	0	01/01/1970	11016 COUNTRY CLUB DR	ANDERSON ISLAND	WA	98303
43981	JESUS NAME PENTECOSTAL CHURCH	A	LEWIS	Private	4	1	2	0	10/01/1987	1582 BISHOP RD	CHEHALIS	WA	98532
44052	FAIRWIND MOBILE HOME PARK	A	THURSTON	Private	78	26	26	0	11/01/1987	219 LITTLE ST SW	TUMWATER	WA	98512-6929
44100	LAKE KI SUNRISE ADDITION WATER CO	A	SNOHOMISH	Association	96	32	32	33	01/01/1970	3330 158TH PL NW	STANWOOD	WA	98292
44130	LAKE LAWRENCE MOBILE HOME PARK	A	THURSTON	Investor	80	41	41	44	01/01/1970	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
44150	LAKE LIMERICK WATER	A	MASON	Private	"1,915"	842	"1,199"	0	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
44175	LAKE LUCINDA COMMUNITY CLUB	A	THURSTON	Association	360	118	119	127	01/01/1970	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
44189	DONNAS MINI MARKET WATER SYSTEM	A	SNOHOMISH	Investor	0	0	2	0	11/01/1987	PO BOX 3387	ARLINGTON	WA	98223
44200	LAKE MARGARET WATER SYSTEM	A	KING	Association	400	152	152	188	01/01/1970	PO BOX 261	CARNATION	WA	98014
44230	MAYFIELD LAKE PARK	A	LEWIS	City/Town	0	0	69	80	01/01/1970	PO BOX 109	SILVER CREEK	WA	98585
44235	PEKING HOUSE	A	LEWIS	Investor	0	0	10	10	01/01/1970	313 LATONA ST	CENTRALIA	WA	98531
44240	LEWIS CO WTR SWR DIST #6	A	LEWIS	Special District	350	261	262	270	01/01/1970	100 LAKESIDE DRIVE WEST	MOSSYROCK	WA	98564
44243	MAYFIELD LAKE YOUTH CAMP	A	LEWIS	Association	4	1	22	0	01/01/1970	394 WINSTON CREEK ROAD	MOSSYROCK	WA	98564
44257	RIVER MEADOWS COUNTY PARK	A	SNOHOMISH	County	6	2	13	14	01/01/1987	6705 PUGET PARK DR	SNOHOMISH	WA	98296
44335	STANWOOD DELI AND GAS	A	SNOHOMISH	Investor	0	0	2	2	12/01/1987	26901 OLD 99 N	STANWOOD	WA	98292
44357	MCHAVEN INC	A	SKAGIT	Investor	12	7	37	36	01/01/1970	22989 LAKE MCMURRAY LN	MT VERNON	WA	98274
44380	LAKE NAHWATZEL RESORT	A	MASON	Investor	0	2	10	24	01/01/1970	12900 W SHELTON MATLOCK RD	SHELTON	WA	98584
44381	KYAK RIDGE WATER SYSTEM	A	SNOHOMISH	Private	48	21	21	21	01/01/1987	8219 135TH PL NW	MARYSVILLE	WA	98271-6024
44387	LAKE OF THE WOODS COMMUNITY CLUB	A	PIERCE	Association	870	324	324	354	07/01/1978	13909 SANDY POINT WEST KPN	GIG HARBOR	WA	98329
44400	LAKE RETREAT CAMP & CONF CENTER	A	KING	Association	25	14	30	0	01/01/1970	28641 SE 225TH ST	MAPLE VALLEY	WA	98038
44416	LAKE RETREAT FIRS #2 WATER ASSOC.	A	KING	Association	36	16	16	16	01/01/1970	PO BOX 989	RAVENSADALE	WA	98051
44431	SNO PUD 1 - STORM LAKE RIDGE	A	SNOHOMISH	Special District	432	199	199	220	12/01/1987	PO BOX 1107	EVERETT	WA	98206
44500	LAKERIDGE WATER CO	A	THURSTON	Private	120	53	53	54	01/01/1970	219 LITTLE ST SW	TUMWATER	WA	98512-6929
44540	LAKE SAMISH TERRACE PARK	A	WHATCOM	Investor	115	54	65	65	01/01/1970	365 LAKESIDE DRIVE	SEDRO WOOLEY	WA	98284
44627	LAKEWOOD WEST WATER ASSN.	A	SNOHOMISH	Private	75	26	26	26	01/01/1988	PO BOX 2243	OAK HARBOR	WA	98277
44950	LAKE TERRILL WATER ASSOC	A	WHATCOM	Association	125	47	47	82	01/01/1970	6993 MISSION RD	EVERSON	WA	98247-9712
44960	LAKE THOMAS ESTATE WATER SVCS INC	A	STEVENS	Private	5	25	25	15	01/01/1970	2584 LAKEVIEW DR	COLVILLE	WA	99114
44965	LAKE TUCK	A	KING	Investor	143	54	54	60	07/01/1978	PO BOX 336	GIG HARBOR	WA	98335-0336
44970	LAKE TYEE	A	SKAGIT	Association	4	2	884	1	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98237
45014	WEST SOUND WATER ASSOCIATION	A	SAN JUAN	Association	35	24	31	37	09/01/1986	PO BOX 576	EASTSOUND	WA	98245
45027	"ROY, CITY OF"	A	PIERCE	City/Town	870	291	325	481	03/01/1988	219 LITTLE ST SW	TUMWATER	WA	98512-6929
45061	CASCADE HIGHLANDS	A	PIERCE	Investor	93	32	32	38	04/01/1987	PO BOX 44427	TACOMA	WA	98448-0427
45067	LAKE WENATCHEE VILLAGE	A	CHELAN	Investor	9	4	6	0	01/01/1970	21325 HWY 207	LEAVENWORTH	WA	98826
45073	LAKE WENATCHEE WATER USERS	A	CHELAN	Association	10	40	40	40	01/01/1970	16621 BROWN ROAD	LEAVENWORTH	WA	98826
45085	LAKEDALE WATER SYSTEM	A	SAN JUAN	Private	4	2	32	32	01/01/1970	4313 ROCHE HARBOR RD	FRIDAY HARBOR	WA	98250
45086	LAKEHURST H2O	A	SPOKANE	Private	125	68	72	75	01/01/1970	PO BOX 1242	MEDICAL LAKE	WA	99022-0430
45087	LAKELAND MANOR	A	THURSTON	City/Town	111	42	43	44	01/01/1970	555 ISRAEL RD SW	TUMWATER	WA	98501
45090	LAKELAND VILLAGE WATER	A	MASON	Investor	"2,022"	809	829	975	01/01/1970	PO BOX 108	ALLYN	WA	98524
45164	CHERRYWOOD VILLAGE	A	PIERCE	Private	100	36	36	0	03/01/1988	PO BOX 65671	UNIVERSITY PLACE	WA	98464-1671
45240	LAKESIDE BIBLE CAMP	A	ISLAND	Private	12	13	19	18	01/01/1970	PO BOX 310	CLINTON	WA	98236
45271	PINEWOOD PLACE 1	A	MASON	Private	10	3	5	8	12/01/1987	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
45285	LAKESIDE LLC	A	THURSTON	Private	120	80	80	0	01/01/1970	4045 49TH AVE SW  #72	OLYMPIA	WA	98512
45286	FRESH START	A	MASON	Investor	0	0	1	0	04/01/2004	PO BOX 692	ALLYN	WA	98524
45290	LAKESIDE SHORES IMPROVEMENT ASSOC.	A	SNOHOMISH	Association	166	62	62	65	01/01/1970	PO BOX 3351	ARLINGTON	WA	98223
45296	NORTHUP WATER	A	JEFFERSON	Private	0	1	3	12	06/01/1987	3485 DOSEWALLIPS RD	BRINNON	WA	98320-9645
45303	LAKESIDE VILLAGE	A	LEWIS	Association	48	22	26	26	07/01/1978	PO BOX 780	NAPAVINE	WA	98565
45304	DUERR STEAMBOAT ANNIES	A	THURSTON	Private	2	1	3	3	09/01/1987	6325 SUNRISE BCH RD NW	OLYMPIA	WA	98502-9559
45312	LAKEVIEW MOBILE TERRACE	A	GRANT	Private	43	30	30	29	11/01/1979	1057 S HI LO DR	OTHELLO	WA	99344
45350	LAKEVIEW PARK WATER ASSN	A	GRANT	Association	"1,165"	406	412	428	01/01/1970	214 MOSES LAKE AVE NW	SOAP LAKE	WA	98851
45364	LAKEVIEW TERRACE	A	ISLAND	Investor	140	72	72	0	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
45365	LAKEVIEW TERRACE	A	LEWIS	Association	40	30	35	38	01/01/1970	PO BOX 780	NAPAVINE	WA	98565
45366	LAKEVIEW TERRACE MHP	A	LINCOLN	Private	125	60	75	100	01/01/1970	1057 S HI LO DRIVE	OTHELLO	WA	99344
45400	LAKEWOOD MANOR ASSOCIATION	A	MASON	Association	28	21	21	22	01/01/1970	PO BOX 11850	OLYMPIA	WA	98508-1850
45480	LAKEWOOD COMMUNITY	A	MASON	Association	25	24	24	0	01/01/1970	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
45533	FOUR CORNER GROCERY & DELI	A	KITSAP	Private	3	1	2	2	02/01/1988	28072 ST HWY 3 NE	POULSBO	WA	98370
45550	LAKEWOOD WATER DISTRICT	A	PIERCE	Special District	"69,705"	27754	"27,881"	0	01/01/1970	PO BOX 99729	LAKEWOOD	WA	98499-0729
45561	PARADISE TRUCK STOP	A	CLARK	Investor	0	0	1	1	03/01/1988	PO BOX 5889	VANCOUVER	WA	98668
45622	WILLIAMS LAKE RESORT	A	SPOKANE	Private	2	1	91	0	01/01/1970	18617 W WILLIAMS LAKE RD	CHENEY	WA	99004
45648	LONE FIR BAR AND GRILL LLC	A	COWLITZ	Private	0	0	1	0	03/01/1988	3741 PLEASANT HILL RD	KELSO	WA	98626
45650	LAMONT WATER SYSTEM	A	WHITMAN	City/Town	88	39	43	55	01/01/1970	302 8TH ST	LAMONT	WA	99017
45800	LANDOWNERS WATER ASSOCIATION	A	FRANKLIN	Association	28	14	14	20	01/01/1970	111 PUMP ACCESS RD	OTHELLO	WA	99344
45851	TAYLOR STATION	A	MASON	Investor	0	0	4	4	03/01/1988	PO BOX 123	PORT ORCHARD	WA	98366
45864	TAYLOR UNITED	A	MASON	Private	2	1	4	4	03/01/1988	SE 130 LYNCH RD	SHELTON	WA	98584
45950	"LANGLEY, CITY OF"	A	ISLAND	City/Town	"1,095"	857	993	0	01/01/1970	PO BOX 366	LANGLEY	WA	98260-0366
45975	SHOT GLASS BAR & GRILL	A	SPOKANE	Private	0	0	17	0	08/22/2011	37011 N NEWPORT HWY	CHATTAROY	WA	99003
46002	BROOKSIDE	A	CLARK	Investor	100	27	27	40	04/01/1988	PO BOX 584	GLADSTONE	OR	97027
46074	CASCADES CAMP AND CONFERENCE CENTER	A	THURSTON	Private	20	9	66	117	05/01/1988	22825 PEISSNER RD SE	YELM	WA	98597
46118	FERN PRAIRIE MARKET	A	CLARK	Investor	0	0	2	2	05/01/1988	1817 NE 267TH AVE	CAMAS	WA	98607
46150	"LATAH, TOWN OF"	A	SPOKANE	City/Town	194	82	88	133	01/01/1970	515 N MAIN STREET	LATAH	WA	99018
46164	LOMA VISTA 369	A	THURSTON	Special District	172	69	69	69	06/01/1993	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
46165	ZIONS CAMP LDS RECREATIONAL PROP	A	MASON	Private	4	1	31	31	01/01/1970	PO BOX 1761	BELFAIR	WA	98528
46219	LAURA LEE MOBILE HOME PARK	A	YAKIMA	Investor	72	48	48	48	01/01/1970	1302 S FIRST AVE	YAKIMA	WA	98902
46220	WABASH PRES. CHURCH SUPPLY #1	A	KING	Private	0	0	1	0	03/01/1988	PO BOX 123	PORT ORCHARD	WA	98366
46230	SUMMERTIDE	A	MASON	Private	2	8	32	0	01/01/1970	P.O. BOX 450	TAHUYA	WA	98588-9603
46231	JBLM (GC)	A	PIERCE	Federal	0	0	10	10	05/01/1988	2012 LIGGETT AVE/BOX 339500/MS17	JOINT BASE LEWIS-MCCHORD	WA	98433-9500
46241	JBLM (ASP)	A	PIERCE	Federal	0	0	3	3	04/01/1988	2012 LIGGETT AVE/BOX 339500/MS17	JOINT BASE LEWIS-MCCHORD	WA	98433-9500
46268	LAUREL LANE MOBILE HOME PARK	A	PIERCE	Investor	75	37	38	38	01/01/1970	7415 CHAMBERS CREEK RD W	UNIVERSITY PLACE	WA	98467
46275	LAUREL PARK COMMUNITY LLC	A	THURSTON	Investor	165	73	73	73	01/01/1970	PO BOX 412	COPALIS BEACH	WA	98535-0412
46300	LAUREL WEST WATER ASSOCIATION	A	WHATCOM	Private	42	10	11	0	01/01/1970	2652 HALVERSTICK RD	LYNDEN	WA	98264-9529
46315	US BORDER STATION - LAURIER	A	FERRY	Federal	3	1	3	0	04/01/1979	33643 HWY 97 N	OROVILLE	WA	98844
46316	SUGARLOAF WATER SYSTEM	A	KING	Special District	230	92	92	0	04/01/1986	18631 SE 300TH PL	KENT	WA	98042
46349	HOME WATER COMPANY	A	PIERCE	Investor	4	1	5	5	04/01/1988	17721 ROBERTS RD	VAUGHN	WA	98394
46394	LAWRENCE ROAD	A	PIERCE	Investor	55	24	24	24	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
46441	LAZY ACRES  351	A	THURSTON	Special District	267	93	93	97	01/01/1970	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
46443	LAZY ACRES WATER SYSTEM	A	PEND OREILLE	City/Town	12	39	39	38	01/01/1970	PO BOX 190	NEWPORT	WA	99156
46452	LAZY F CAMP & RETREAT CENTER	A	KITTITAS	Private	4	4	11	0	01/01/1970	16170 MANASTASH RD	ELLENSBURG	WA	98926
46500	"LEAVENWORTH, CITY OF"	A	CHELAN	City/Town	"3,000"	2118	"2,326"	"3,131"	01/01/1970	PO BOX 287	LEAVENWORTH	WA	98826
46650	LEDGEWOOD BEACH WATER DISTRICT	A	ISLAND	Special District	177	132	132	189	01/01/1970	325 E ALDERWOOD	COUPEVILLE	WA	98239
46658	LEE	A	CLALLAM	Investor	188	71	71	86	01/01/1979	PO BOX 336	GIG HARBOR	WA	98335-0336
46661	FOUR SEASONS CAMPGROUND	A	ADAMS	Investor	2	1	44	44	11/01/1979	2384 N BOB LEE RD	SPRAGUE	WA	99032
46670	W & B WATERWORKS 1	A	ISLAND	Investor	"1,025"	427	427	450	01/01/1970	PO BOX 549	FREELAND	WA	98249
46695	LEISURE ACRES WATER ASSOCIATION	A	ISLAND	Association	35	14	14	16	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
46737	LENETS MOBILE ESTATES	A	THURSTON	Association	95	27	27	50	01/01/1970	1162 NW STATE AVE	CHEHALIS	WA	98532-0813
46985	BADGER LAKE ESTATES	A	SPOKANE	Private	50	111	112	49	01/01/1970	PO BOX 330	CHENEY	WA	99004-0330
47000	LEWIS CO WATER DIST #1	A	LEWIS	Special District	192	87	109	147	01/01/1970	PO BOX 780	NAPAVINE	WA	98565
47001	LEWIS CO WATER DIST #2	A	LEWIS	City/Town	600	238	263	360	02/01/1979	PO BOX 146	ONALASKA	WA	98570
47044	BUCKBOARD CAFE	A	CHELAN	Private	0	0	1	0	04/03/2009	10496 SKI HILL DRIVE	LEAVENWORTH	WA	98826
47065	LEWISVILLE PARK	A	CLARK	City/Town	3	1	36	36	01/01/1979	PO BOX 5000	VANCOUVER	WA	98666-5000
47095	LIARS COVE	A	OKANOGAN	Private	0	2	41	0	01/01/1970	PO BOX 72	CONCONULLY	WA	98819
47124	LIBBY ROAD EAST	A	THURSTON	Investor	77	29	29	54	01/01/1970	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
47128	CHRIST COMMUNITY FELLOWSHIP	A	WALLA WALLA	Private	0	0	1	1	07/01/1978	PO BOX 324	COLLEGE PLACE	WA	99324
47129	KELSO LDS CHURCH	A	COWLITZ	Private	0	0	1	0	01/01/1982	PO BOX 1228	ELMA	WA	98541
47131	LAESTADIAN LUTHERAN CHURCH	A	COWLITZ	Private	0	0	1	0	04/01/1985	144 NORDIC DR	LONGVIEW	WA	98632
47145	EAST SIDE LIBERTY LAKE IMP CLUB	A	SPOKANE	Private	537	320	320	349	01/01/1970	22510 E MISSION	LIBERTY LAKE	WA	99019
47150	LIBERTY LAKE SEWER & WATER DISTRICT	A	SPOKANE	Special District	"8,720"	3714	"3,842"	0	01/01/1970	22510 E MISSION AVE	LIBERTY LAKE	WA	99019
47161	NEW MANSION (RUTHERGLEN)	A	COWLITZ	Investor	2	1	2	0	11/01/1988	PO BOX 141	LONGVIEW	WA	98632
47163	LIBERTY SCHOOL DISTRICT #362	A	SPOKANE	State	6	2	5	0	01/01/1970	4824 N. ISENHART	SPOKANE VALLEY	WA	99216
47200	LIGHTHOUSE SHORES	A	ISLAND	Association	150	63	63	76	01/01/1970	PO BOX 519	FREELAND	WA	98249
47240	PEBBLE RIDGE	A	KITSAP	Association	106	41	41	42	08/01/1987	PO BOX 123	PORT ORCHARD	WA	98366
47248	MAINLAND VIEW MANOR	A	KITSAP	Investor	143	54	54	57	10/01/1986	PO BOX 336	GIG HARBOR	WA	98335-0336
47249	LILLIWAUP STORE AND MOTEL	A	MASON	Investor	5	3	6	0	12/01/1979	28621 N US HWY 101	LILLIWAUP	WA	98555
47280	LIMESTONE POINT WATER COMPANY INC	A	SAN JUAN	Association	49	49	49	62	01/01/1970	PO BOX 3082	FRIDAY HARBOR	WA	98250-3082
47283	ROOSEVELT LAKE RANCH	A	LINCOLN	Association	153	146	147	421	01/01/1970	39300 CANYON VIEW PL NORTH	LINCOLN	WA	99147
47350	"LIND, TOWN OF"	A	ADAMS	City/Town	565	245	279	0	01/01/1970	PO BOX F	LIND	WA	99341
47370	BEAR CREEK LODGE	A	SPOKANE	Private	0	0	1	0	07/01/1978	24817 N MT SPOKANE PARK DR	MEAD	WA	99021
47420	LIONS MEMORIAL YOUTH CAMP	A	KING	Private	1	1	3	0	01/01/1970	14436 183RD AVE SE	RENTON	WA	98059
47421	CRYSTAL CREEK	A	KITSAP	Investor	123	41	41	41	11/01/1987	PO BOX 2985	SILVERDALE	WA	98383
47431	CLEAR CREEK ESTATES	A	KITSAP	Investor	98	37	37	45	09/01/1987	PO BOX 336	GIG HARBOR	WA	98335-0336
47451	WILDERWOOD HOA	A	KITSAP	Association	98	46	46	46	07/01/1985	PO BOX 413	SEABECK	WA	98380-0458
47525	LITTLE GOOSE DAM	A	COLUMBIA	Federal	0	0	1	0	01/01/1970	1001 LITTLE GOOSE DAM RD	DAYTON	WA	99328
47533	LITTLE PARK RESTAURANT	A	PIERCE	Private	0	0	1	0	01/01/1970	17106 PACIFIC AVE	SPANAWAY	WA	98387
47535	LITTLE LAKE MOBILE HOME PARK	A	PIERCE	Investor	65	34	34	0	01/01/1970	PO BOX 529	MCKENNA	WA	98558
47545	LITTLEROCK ELEMENTARY	A	THURSTON	Special District	0	0	1	1	01/01/1970	2020 80TH AVE SW	TUMWATER	WA	98512
47628	LIVINGSTON BAY COMMUNITY ASSN	A	ISLAND	Association	120	68	68	68	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
47629	PLEASANT HARBOR MARINA	A	JEFFERSON	Investor	10	5	308	0	10/01/1988	308913 HWY 101	BRINNON	WA	98320
47640	LOCHAVEN WATER COMPANY	A	SNOHOMISH	Investor	225	83	83	84	01/01/1970	PO BOX 659	ARLINGTON	WA	98223
47660	LOCLOMAN SUBDIVISION	A	KING	Association	174	58	58	62	01/01/1970	28641 SE 225TH ST	MAPLE VALLEY	WA	98038
47670	LOFALL WATER SYSTEM INC	A	KITSAP	Private	65	31	31	40	01/01/1970	27715 NW BEHAM ST	POULSBO	WA	98370
47671	HARTMANS LOG CABIN RESORT INC	A	FERRY	Private	0	1	133	0	01/01/1970	178 TWIN LAKES RD	INCHELIUM	WA	99138
47673	LOG CABIN PUB & EATERY	A	PIERCE	Investor	0	0	1	1	01/01/1979	2719 EAST VALLEY HWY	SUMNER	WA	98390
47700	LOGANDALE WATER ASSOC INC.	A	KING	Private	42	22	22	0	01/01/1970	6430 S 287TH ST	AUBURN	WA	98001
47820	LOMBARD LOOP WATER ASSOCIATION	A	YAKIMA	Private	180	70	70	99	01/01/1970	1705 S 24TH AVE	YAKIMA	WA	98902
47893	LONE LAKE SHORES COMMUNITY ASSN	A	ISLAND	Association	71	37	37	47	01/01/1970	2931 LAKEVIEW WAY	LANGLEY	WA	98260-9766
47925	LONE ROCK WATER ASSN	A	KITSAP	Private	39	17	17	18	08/03/2007	610 WARRENAVE	BREMERTON	WA	98337-1553
48000	LONG BEACH WATER DEPARTMENT	A	PACIFIC	City/Town	"3,854"	1835	"2,073"	0	01/01/1970	PO BOX 310	LONG BEACH	WA	98631
48020	LONG BEACH WATER DISTRICT	A	ISLAND	Special District	7	47	47	48	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
48030	LONG LAKE VIEW EST 1	A	KITSAP	Investor	39	15	15	9	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
48031	LONG LAKE VIEW EST 2 5	A	KITSAP	Special District	910	364	364	399	06/01/1979	PO BOX 1989	POULSBO	WA	98370
48050	LONG POINT WATER COMPANY INC	A	ISLAND	Private	182	79	79	99	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
48058	LONGBRANCH SHORES WATER ASSOCIATION	A	PIERCE	Private	55	41	41	46	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
48065	LONG LAKE SHORES	A	GRANT	Investor	5	20	22	22	01/01/1970	PO BOX 186	QUINCY	WA	98848
48100	LONGVIEW WATER DEPARTMENT	A	COWLITZ	City/Town	"40,878"	16159	"17,226"	0	01/01/1970	PO BOX 128	LONGVIEW	WA	98632
48160	LONGWOOD WATER ASSOCIATION	A	ISLAND	Association	25	15	15	0	01/01/1970	6563 LONGWOOD LN	CLINTON	WA	98236
48200	LOOMIS WATER USERS ASSN INC	A	OKANOGAN	Private	200	82	93	150	01/01/1970	PO BOX 50	LOOMIS	WA	98827
48250	STEVENS CO PUD - LOON LAKE	A	STEVENS	Special District	"1,616"	742	753	"1,000"	01/01/1970	PO BOX 592	LOON LAKE	WA	99148
48266	LOPEZ ISLAND GOLF CLUB	A	SAN JUAN	Private	0	0	3	0	01/01/1970	PO BOX 124	LOPEZ ISLAND	WA	98261
48276	LOPEZ SCHOOL DISTRICT #144	A	SAN JUAN	City/Town	2	2	3	0	01/01/1970	PO BOX 683	LOPEZ ISLAND	WA	98261-0683
48300	MASON COUNTY LOST LAKE	A	MASON	Association	75	60	77	93	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
48345	LOST LAKE PROPERTY OWNERS ASSN	A	ISLAND	Association	736	382	382	490	01/01/1970	PO BOX 2629	STANWOOD	WA	98292
48348	LOST RIVER AIRPORT ASSOCIATION	A	OKANOGAN	Association	15	96	180	200	01/01/1970	PO BOX 3023	WINTHROP	WA	98862
48466	KEY RIDGE WATER SYSTEM	A	PIERCE	Private	63	26	26	26	03/01/1988	PO BOX 78	GIG HARBOR	WA	98335
48475	LOVELAND MOBILE ESTATES	A	PIERCE	Investor	317	103	103	105	01/01/1970	223 TAYLOR AVE N SUITE 200	SEATTLE	WA	98109
48553	FOUTCH-MINTER WATER SYSTEM	A	PIERCE	Private	0	0	2	2	07/08/2004	219 LITTLE ST SW	TUMWATER	WA	98512-6929
48704	USACE ILLIA RESIDENTIAL AREA	A	GARFIELD	Federal	30	23	24	0	01/01/1970	885 ALMOTA FERRY RD	POMEROY	WA	99347
48705	LOWER GRANITE LOCK & DAM	A	GARFIELD	Federal	0	0	3	0	01/01/1970	885 ALMOTA FERRY RD	POMEROY	WA	99347-9632
48720	LOWER MONUMENTAL DAM - NORTH	A	FRANKLIN	Federal	0	0	2	0	01/01/1970	PO BOX 10	KAHLOTUS	WA	99335
48800	LUANA WATER ASSN.	A	KING	Association	32	44	44	50	01/01/1970	4705 SW LUANA BEACH RD	VASHON	WA	98070-7321
48875	LUMMI POINT WATER ASSOCIATION	A	WHATCOM	Association	2	15	15	17	03/01/1982	3766 BLIZARD RD	LUMMI ISLAND	WA	98262
49000	LYLE WATER SYSTEM	A	KLICKITAT	Special District	693	284	287	324	01/01/1970	1313 S COLUMBUS AVE	GOLDENDALE	WA	98620
49050	LYMAN WATER DEPARTMENT	A	SKAGIT	City/Town	473	201	219	296	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
49100	LYNCH COVE	A	MASON	Investor	642	256	257	304	01/01/1970	PO BOX 1085	POULSBO	WA	98370-0057
49120	LITTLE BUTTE  WATER SYSTEM	A	CHELAN	Association	48	31	32	38	07/01/1978	145 LITTLE BUTTE RANCH RD	CHELAN	WA	98816
