"PWSID","SystemName","Group","County","OwnerTypeDesc","ResPop","ResConn","TotalConn","ApprovSvcs","EffectiveDate","PWSAddress1","PWSCity","WSState","WSZipCode"
"22314","HILL TOPS","B","KING","INVESTOR",10,4,4,4,1984-03-01,"6740 244TH PL NE","REDMOND","WA","98053"
"22328","ECHO-FOREST-COMM-CLUB","B","PIERCE","INVESTOR",8,3,3,4,1970-01-01,"26544 163RD AVE","ORTING","WA","98360"
"22331","TIGER MOUNTAIN ESTATES WS","B","KING","PRIVATE",24,12,12,12,1983-11-01,"25523 SE 138TH ST","ISSAQUAH","WA","98027"
"22333","ECHO GLENN WATER","B","YAKIMA","ASSOCIATION",16,8,8,15,1970-01-01,"10 ECHO CT","YAKIMA","WA","98908"
"22334","PALMER, JACK","B","KING","INVESTOR",13,5,5,0,1983-09-01,"PO BOX 367","HOBART","WA","98025"
"22336","WALKER, L.","B","KING","INVESTOR",13,5,5,0,1978-07-01,"15224 SE 240TH","KENT","WA","98031"
"22337","WEST VALLEY WATER SYSTEM","B","SPOKANE","INVESTOR",10,4,4,4,1984-03-01,"9802 E 28TH","SPOKANE","WA","99206"
"22341","RIPPEL WATER SYSTEM","B","KING","INVESTOR",5,2,2,0,1984-03-01,"12028 201ST PL NE","WOODINVILLE","WA","98077"
"22354","SUMMERSET WATER SYSTEM","B","SNOHOMISH","INVESTOR",12,5,5,5,1984-03-01,"3711 188TH ST NW","STANWOOD","WA","98292"
"22381","KALIAN, JAMES & RORY","B","CLARK","INVESTOR",5,2,2,0,1984-03-01,"18838 NE 167TH AVE","BRUSH PRAIRIE","WA","98606"
"22383","EDGECOMB LANDOWNERS ASSOC","B","SNOHOMISH","INVESTOR",21,9,9,9,1979-01-01,"15722 - 73RD AVE NE","ARLINGTON","WA","98223"
"22384","WEAVER","B","CLALLAM","INVESTOR",4,2,6,7,1984-03-01,"104 BOGGS PL","SEQUIM","WA","98382"
"22397","KLICKITAT CO. F.P.D. #13","B","KLICKITAT","SPECIAL DISTRICT",3,1,2,0,1984-03-01,"839 APPLETON ROAD","APPLETON","WA","98602"
"22401","SMITH RANCH","B","KLICKITAT","INVESTOR",5,2,3,0,1984-03-01,"PO BOX 137","DALLESPORT","WA","98617"
"22414","TALL TIMBERS - 237","B","THURSTON","SPECIAL DISTRICT",23,5,5,9,1984-05-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"22417","LEWIS JT","B","CLALLAM","INVESTOR",13,3,3,0,1984-04-01,"8707 OLD OLYMPIC HWY","SEQUIM","WA","98382"
"22419","WORKMAN, DENNIS A","B","CLARK","INVESTOR",5,2,2,0,1984-03-01,"11614 NE 232 ND AVE","VANCOUVER","WA","98662"
"22426","CLEAR WATER WELL","B","YAKIMA","ASSOCIATION",14,4,4,8,1984-05-01,"PO BOX 10994","YAKIMA","WA","98909"
"22447","FLETCHER, JERRY","B","CLARK","INVESTOR",5,2,2,0,1984-05-01,"4510 NW 289TH STREET","RIDGEFIELD","WA","98642"
"22460","CLIFFS WATER SYSTEM","B","KLICKITAT","SPECIAL DISTRICT",0,0,1,0,1984-04-01,"1313 S COLUMBUS AVE","GOLDENDALE","WA","98620"
"22486","HESS ANDREW WELL","B","KITSAP","INVESTOR",9,3,3,3,1984-04-01,"2225 MARTIN AVE E","PORT ORCHARD","WA","98366"
"22501","GLACIER MOLDINGS LTD","B","SNOHOMISH","PRIVATE",0,0,1,0,1984-05-01,"3927 300TH ST NW","STANWOOD","WA","98292"
"22509","IVERSEN","B","JEFFERSON","PRIVATE",5,4,4,0,1984-07-01,"PO BOX 113","CHIMACUM","WA","98375"
"22521","SUNNY SHORE ACRES 2 EAST","B","ISLAND","ASSOCIATION",20,7,7,8,1984-05-01,"PO BOX 1432","STANWOOD","WA","98292"
"22539","WILDE, RONALD","B","BENTON","INVESTOR",4,2,2,2,1983-08-01,"RT 2 BOX 2368","PROSSER","WA","99350"
"22551","MC CALL WATER SYSTEM","B","FRANKLIN","INVESTOR",5,2,2,2,1984-03-01,"RT 1 BOX 660","PASCO","WA","99301"
"22564","SOUTH FREMONT WATER SYSTEM","B","BENTON","PRIVATE",7,4,4,8,1983-02-01,"47909 S FREMONT RD","KENNEWICK","WA","99337"
"22570","EDWARDS,S","B","KING","INVESTOR",5,2,2,0,1970-01-01,"1019 RED-FALL CY RD","FALL CITY","WA","98024"
"22571","EDWARDS, R","B","KING","PRIVATE",5,2,2,0,1978-07-01,"23033 156TH SE","KENT","WA","98031"
"22573","YADAO, JUANITA","B","BENTON","INVESTOR",3,1,1,2,1984-02-01,"RT 3, BOX 3605","KENNEWICK","WA","99337"
"22584","MYERS WATER SYSTEM","B","SNOHOMISH","INVESTOR",15,5,5,5,1984-05-01,"1031 145TH AVE SE","SNOHOMISH","WA","98290"
"22586","EGUCHI,M","B","KING","INVESTOR",5,2,2,0,1970-01-01,"28505 S E 58TH","ISSAQUAH","WA","98027"
"22587","ROSEDALE MARKET WATER SYSTEM","B","PIERCE","INVESTOR",0,0,1,1,1970-01-01,"8111 86TH AVE NW","GIG HARBOR","WA","98332"
"22592","EKSTEDT WATER","B","KITSAP","INVESTOR",5,2,2,0,1978-07-01,"17393 VIKING WAY","POULSBO","WA","98370"
"22594","HORSE HAVEN MOBILE PARK","B","PIERCE","INVESTOR",7,2,2,14,1970-01-01,"8502 WALLER RD","TACOMA","WA","98446"
"22595","NORTHWEST PIPELINE CORPORATION","B","KING","INVESTOR",0,0,1,0,1970-01-01,"P O  BOX 2198","REDMOND","WA","98073"
"22611","HUDSON, RONALD K","B","CLARK","INVESTOR",5,2,2,0,1993-11-04,"31515 NW  5TH  COURT","RIDGEFIELD","WA","98642"
"22618","SPENCER WOOD","B","MASON","INVESTOR",13,5,7,9,1984-04-01,"E 701 WILCHAR BLVD","SHELTON","WA","98584"
"22621","SEATTLE CITY LIGHT, BOTHELL SUB","B","SNOHOMISH","CITY/TOWN",0,0,2,1,1984-05-01,"3912 156TH AVE  S E","BOTHELL","WA","98012"
"22630","EL TOPPENISH APTS","B","YAKIMA","INVESTOR",15,6,6,0,1970-01-01,"91 ORCHARDVALE RD","ZILLAH","WA","98953"
"22644","JJR PROPERTIES LLC","B","FRANKLIN","INVESTOR",23,10,10,9,1984-04-01,"2341 CRESTLOCH","PASCO","WA","99301"
"22677","ADAMS WELL","B","KING","INVESTOR",5,2,2,2,1984-04-01,"5317 236TH NE","REDMOND","WA","98052"
"22696","LEMIEUX","B","KING","PRIVATE",20,9,9,9,1984-04-01,"29632 312TH WY SE","RAVENSDALE","WA","98051"
"22701","METZGER, G.","B","KING","INVESTOR",3,1,1,0,1984-04-01,"19826 SE 232ND ST","MAPLE VALLEY","WA","98038"
"22727","SOUTH PEBBLE BEACH WATER SYSTEM","B","ISLAND","ASSOCIATION",6,14,14,16,1984-05-01,"4308 SCHWARZMILLER RD","LAKE STEVENS","WA","98258"
"22764","KUTZER-SNOQUALMIE COMM WATER SYS.","B","KING","INVESTOR",5,2,2,2,1984-05-01,"6930 409TH SE","SNOQUALMIE","WA","98065"
"22777","YOUNG, E.T.","B","KING","INVESTOR",3,1,1,2,1984-05-01,"2617 BOYER E","SEATTLE","WA","98102"
"22803","CIRCLE MOON THEATRE","B","PEND OREILLE","PRIVATE",0,0,1,0,1984-04-01,"PO BOX 145","NEWPORT","WA","99156"
"22812","FASANO J  WATER SYSTEM","B","KING","PRIVATE",5,2,2,0,2005-08-19,"22510 NE 114","REDMOND","WA","98053"
"22875","ELECTRON POWER PLANT","B","PIERCE","PRIVATE",10,3,4,0,1970-01-01,"1800 JAMES ST, SUITE 301","BELLINGHAM","WA","98225"
"22889","COX WATER SYSTEM","B","CHELAN","INVESTOR",10,4,4,0,1984-04-01,"BOX 235","CASHMERE","WA","98815"
"22896","MORSE, FRANK","B","CHELAN","INVESTOR",5,2,2,3,1984-02-01,"8210 CHELAN HWY","WENATCHEE","WA","98801"
"22908","ELK COMMUNITY CHURCH","B","SPOKANE","PRIVATE",0,0,2,0,1978-07-01,"40022 N ELK-CAMDEN ROAD","ELK","WA","99009"
"22911","MASON-VIPOND RD WS","B","PIERCE","INVESTOR",10,5,5,5,1984-04-01,"11405 114TH AVE CT NW","GIG HARBOR","WA","98329"
"22915","ELK COMMUNITY WATER ASSN","B","SPOKANE","PRIVATE",15,6,8,8,1970-01-01,"PO BOX 203","ELK","WA","99009"
"22921","LEONARD WATER SYSTEM","B","PIERCE","INVESTOR",5,2,2,2,1984-04-01,"22517 65TH AVE E","SPANAWAY","WA","98387"
"22929","ANDERSON, RON SUPPLY","B","PIERCE","INVESTOR",23,6,6,9,1984-04-01,"14905 224TH ST","GRAHAM","WA","98338"
"22941","JONES, DUFF","B","PIERCE","INVESTOR",23,9,9,9,1984-04-01,"14423 PACIFIC AVE E","TACOMA","WA","98444"
"22942","CENTRAL MAIN FIRE PROTECTION DIST 2","B","KITTITAS","INVESTOR",2,1,3,0,1970-01-01,"2020 VANTAGE HWY","ELLENSBURG","WA","98926"
"22943","BRUCE WATER SYSTEM","B","PIERCE","INVESTOR",8,4,4,5,1984-04-01,"11118 166TH AVE E","SUMNER","WA","98390"
"22951","SUMEY WATER SYSTEM","B","PIERCE","INVESTOR",23,10,10,10,1984-04-01,"PO BOX 996","ROY","WA","98580"
"22971","DEEP WATER","B","PIERCE","PRIVATE",10,4,4,4,1984-04-01,"29865 11TH AVE SW","FEDERAL WAY","WA","98391"
"22981","BISH, RIDDLE, KUEHN & KUEHN","B","PIERCE","INVESTOR",10,4,4,4,1984-04-01,"1302 PUYALLUP ST","SUMNER","WA","98390"
"22994","WEBB","B","PIERCE","PRIVATE",8,3,3,3,1984-04-01,"PO BOX 1328","GRAHAM","WA","98338"
"22997","LOS REYES INC","B","OKANOGAN","PRIVATE",0,0,5,0,1970-01-01,"PO BOX 1560","TONASKET","WA","98855"
"22998","POSSESSION POINT ESTATES WATER SYST","B","ISLAND","ASSOCIATION",12,5,5,6,1984-04-01,"4264 LANDSEND ROAD","CLINTON","WA","98236"
"23026","RIVER VALLEY VIEW.","B","JEFFERSON","PRIVATE",18,8,8,10,1984-04-01,"PO BOX 368","QUILCENE","WA","98376"
"23039","ELLSWORTH WATER ASSOCIATION","B","CLARK","INVESTOR",10,4,4,0,1984-04-01,"16109 S E  EVERGREEN HWY","VANCOUVER","WA","98664"
"23052","FOSS","B","JEFFERSON","INVESTOR",1,1,4,0,1984-03-01,"81 W VANCOUVER DR","PORT TOWNSEND","WA","98368"
"23065","FEMLING, JAMES J.","B","CLARK","INVESTOR",5,2,2,0,1984-03-01,"9202 N E  134TH ST","VANCOUVER","WA","98662"
"23070","ELLSWORTH W","B","KING","INVESTOR",7,3,3,0,1970-01-01,"13130 244 AVE. SE","ISSAQUAH","WA","98027"
"23071","CARPET USA","B","CLARK","INVESTOR",3,1,1,0,1984-07-01,"6412 N E  117TH AVE","VANCOUVER","WA","98662"
"23129","FRANKS, L","B","KING","INVESTOR",5,2,2,0,1984-05-01,"24001 SE 103 RD","ISSAQUAH","WA","98027"
"23146","359TH STREET WATER SYSTEM","B","PIERCE","INVESTOR",20,8,8,8,1984-03-01,"PO BOX 567","MCKENNA","WA","98558"
"23176","LONG TOM WATER SYSTEM","B","PIERCE","INVESTOR",20,8,8,8,1983-08-01,"8408 268TH AVE E","BUCKLEY","WA","98321"
"23178","JAEGER, CHARLES WATER SYSTEM","B","ISLAND","PRIVATE",15,5,5,5,1984-05-01,"3178 WEIDA VIEW LN","OAK HARBOR","WA","98277"
"23181","SOMERS, JOHN A WATER ASSN","B","ISLAND","ASSOCIATION",6,6,6,6,1984-05-01,"PO BOX 659","ARLINGTON","WA","98223"
"23198","HILL WATER SYSTEM","B","KING","INVESTOR",10,4,4,5,1984-05-01,"7843 289TH PL SE","ISSAQUAH","WA","98027"
"23224","LEEGE WATER SYSTEM","B","SNOHOMISH","PRIVATE",18,9,9,9,1984-03-01,"18218 18TH AVE  N W","ARLINGTON","WA","98223"
"23241","OXLEY, R.W.","B","KING","INVESTOR",5,2,2,2,1984-05-01,"13023 229TH SE","ISSAQUAH","WA","98027"
"23251","THREE CREEKS RESORT","B","KLICKITAT","INVESTOR",2,1,1,0,1984-04-01,"PO BOX 85","GOLDENDALE","WA","98620"
"23256","COLLINS WATER ASSOC","B","PIERCE","INVESTOR",23,9,9,9,1984-05-01,"17019 84TH AVE CT E","PUYALLUP","WA","98375"
"23269","GILLSON WATER SYSTEM","B","SPOKANE","INVESTOR",5,2,2,2,1983-09-01,"5022 W GARDEN SPRINGS RD","SPOKANE","WA","99204"
"23281","DAMM, J.","B","KING","INVESTOR",8,3,3,3,1984-06-01,"8055  144TH SE","RENTON","WA","98055"
"23284","288TH WATER SYSTEM","B","KING","INVESTOR",8,3,3,0,1984-06-01,"7845 288TH AVE. SE","ISSAQUAH","WA","98027"
"23339","HICKMAN, A.L.","B","FRANKLIN","INVESTOR",3,1,1,2,1984-04-01,"870 COUNTRY HAVEN LOOP","PASCO","WA","99301"
"23351","CALDWELL COMMUNITY WATER SYSTEM","B","KING","PRIVATE",8,3,3,9,1984-06-01,"25237 SE ISSAQUAH FALL CITY RD","ISSAQUAH","WA","98027"
"23366","PEND OREILLE COUNTY PARK","B","PEND OREILLE","COUNTY",1,1,6,0,1984-06-01,"PO BOX 5067","NEWPORT","WA","99156"
"23427","SHORT PLAT 231-79","B","SNOHOMISH","PRIVATE",15,5,5,5,1984-06-01,"110 43RD PL NW","MARYSVILLE","WA","98271"
"23450","ENETAI","B","KITSAP","ASSOCIATION",22,14,14,14,1970-01-01,"2280 ENTAI BEACH DRIVE","BREMERTON","WA","98310"
"23451","KAHN","B","KING","INVESTOR",5,2,2,0,1984-06-01,"15206 CEDAR FALLS RD SE","NORTH BEND","WA","98045"
"23479","VANDERWELL ROAD WATER SYSTEM","B","ISLAND","ASSOCIATION",12,4,4,4,1984-06-01,"4340 N VANDERWELL RD","OAK HARBOR","WA","98277"
"23481","CHRYSTAL SPRINGS WATER SYSTEM","B","ISLAND","PRIVATE",6,3,3,4,1984-04-01,"5395 S WILKINSON RD","LANGLEY","WA","98260"
"23499","HART S LAKE LOOP WATER ASSOCIATION","B","PIERCE","ASSOCIATION",21,7,7,18,1984-07-01,"PO BOX 355","MCKENNA","WA","98558"
"23514","PINKERTON - BULMER","B","CHELAN","INVESTOR",8,3,3,4,1984-07-01,"1419 SADDLEROCK DR","WENATCHEE","WA","98801"
"23553","CHEC","B","KING","INVESTOR",8,3,3,6,1984-03-01,"2433 274TH AVE NE","REDMOND","WA","98053"
"23566","ODEGARD","B","KING","INVESTOR",13,5,5,5,1984-06-01,"18833 NE 143RD","WOODINVILLE","WA","98072"
"23594","MOSSY ROCK WATER ASSOCIATION","B","ISLAND","ASSOCIATION",10,7,7,8,1984-02-01,"2071 LONE ROCK LN","FREELAND","WA","98249"
"23621","MORLEY ALEX WATER SYSTEM","B","SAN JUAN","PRIVATE",8,4,4,4,1984-07-01,"20009 MAPLEWOOD DR","EDMONDS","WA","98026"
"23634","BOYD ROAD WATER SYSTEM","B","SKAGIT","PRIVATE",12,5,5,6,1984-06-01,"23077 BOYD RD","MOUNT VERNON","WA","98274"
"23647","MOUNT INDEX CAFE","B","SNOHOMISH","INVESTOR",6,1,4,0,1984-06-01,"PO BOX 711","GOLD BAR","WA","98251"
"23651","SHERWOOD RANCHETTES","B","PIERCE","INVESTOR",20,8,8,0,1984-06-01,"PO BOX 44427","TACOMA","WA","98448"
"23674","ROE/DOBYNS WATER SYSTEM","B","BENTON","INVESTOR",5,2,2,2,1984-04-01,"RT 2 BOX 2882 SLOAN RD","KENNEWICK","WA","99337"
"23687","HULSE, DARYL","B","FRANKLIN","INVESTOR",5,2,2,2,1982-11-01,"2073 CRESTOCK RD","PASCO","WA","99301"
"23701","FLOWERS, ROBERT G AND ISABELLE M","B","BENTON","INVESTOR",5,2,2,2,1983-11-01,"RT 11 BOX 11646 (COCHRAN RD)","KENNEWICK","WA","99336"
"23721","MAYFAIR PLACE HOMEOWNERS ASSOC.","B","KING","ASSOCIATION",20,8,8,10,1984-06-01,"14419 320TH AVE NE","DUVALL","WA","98019"
"23726","ERICKSON BOATS","B","PIERCE","INVESTOR",5,2,2,0,1970-01-01,"BOX 121","KAPOWSIN","WA","98344"
"23729","MINTER POINTE WATER SYSTEM","B","PIERCE","INVESTOR",10,5,5,5,1984-07-01,"11218 116TH AVE CT NW","GIG HARBOR","WA","98329"
"23731","EAST BAY ESTATES","B","PIERCE","INVESTOR",19,5,5,7,1984-07-01,"PO BOX 1701","GIG HARBOR","WA","98335"
"23736","KATCHEMAK ONE","B","MASON","INVESTOR",10,4,4,9,1984-06-01,"P O  BOX 1264","BELFAIR","WA","98528"
"23740","ERICKSON","B","KITSAP","PRIVATE",16,4,4,0,1970-01-01,"PO BOX 1654","KINGSTON","WA","98346"
"23741","SE216 WATER SYSTEM","B","KING","INVESTOR",8,3,3,0,1984-05-01,"14420 SE 216","KENT","WA","98031"
"23760","ERICSON, G","B","KING","INVESTOR",8,3,3,0,1979-12-01,"16855 SE 62ND ST","BELLEVUE","WA","98006"
"23774","DOUGLAS GENERAL STORE","B","DOUGLAS","PRIVATE",2,1,6,13,1984-07-01,"15391 US HWY 2","WATERVILLE","WA","98858"
"23851","SILBAUGH, ROSEMARY","B","CLARK","PRIVATE",7,2,2,0,1984-06-01,"9502 N E  FOURTH PLAIN RD","VANCOUVER","WA","98662"
"23861","FISCHER WATER","B","KITSAP","INVESTOR",5,2,2,0,1978-07-01,"792 NW CEDAR LANE","POULSBO","WA","98370"
"23876","KEZELE WATER SYSTEM","B","YAKIMA","INVESTOR",23,9,9,0,1984-04-01,"762 RUDD RD","TIETON","WA","98947"
"23889","MAGANA, JESSE","B","CLARK","INVESTOR",5,2,2,0,1984-06-01,"15916 NE 28TH ST","VANCOUVER","WA","98662"
"23901","3 A WELL COMPANY","B","LEWIS","INVESTOR",23,9,9,9,1984-06-01,"PO BOX 532","NAPAVINE","WA","98565"
"23910","LANG, TONY","B","KITSAP","PRIVATE",14,5,5,5,1978-07-01,"4456 WOODS RD SE","PORT ORCHARD","WA","98366"
"23920","BRINKWOOD ESTATES","B","THURSTON","PRIVATE",20,8,8,0,1970-01-01,"1235 67TH NE","OLYMPIA","WA","98506"
"23929","ESSES WATER","B","GRAYS HARBOR","PRIVATE",5,5,6,0,1984-05-01,"PO BOX 65","QUINAULT","WA","98575"
"23949","JUMPP, PAUL & MYRA","B","CLARK","PRIVATE",4,2,2,0,1984-05-01,"32410 NE 9TH ST","WASHOUGAL","WA","98671"
"23961","FRASIER, DENNIS J","B","CLARK","INVESTOR",5,2,2,0,1984-06-01,"RT 1  BOX 118","AMBOY","WA","98601"
"23971","BROTHERS","B","MASON","PRIVATE",23,9,9,9,1984-06-01,"E 3111 GRAPEVIEW LP RD","GRAPEVIEW","WA","98546"
"23976","BAR-RUG WATER COMPANY","B","MASON","INVESTOR",7,3,3,4,1984-06-01,"E 311 BIG SKOOKUM RD","SHELTON","WA","98584"
"23981","WINKLEMAN HEIGHTS","B","GRAYS HARBOR","INVESTOR",17,7,7,0,1984-05-01,"WINKMAN HTS LN","MONTESANO","WA","98563"
"24005","EVANS","B","LEWIS","INVESTOR",18,7,7,0,1979-01-01,"4742-181ST LANE SW","ROCHESTER","WA","98579"
"24029","BRINNON WATER CO INC","B","JEFFERSON","INVESTOR",6,4,9,13,1984-03-01,"PO BOX 88","BRINNON","WA","98320"
"24042","CHICO HEIGHTS COMMUNITY WATER SYS","B","KITSAP","INVESTOR",20,8,8,9,1984-04-01,"PO BOX 12216","BOTHELL","WA","98035"
"24077","WILSON-MILLER WATER SYSTEM","B","SPOKANE","INVESTOR",5,2,2,2,1984-07-01,"RT 1  BOX 127 A","SPANGLE","WA","99031"
"24085","EVERGREEN MOBILE HOME PARK","B","GRANT","INVESTOR",15,14,14,14,1970-01-01,"4179 ORCHARD DR NE","MOSES LAKE","WA","98837"
"24087","ALDEROSA WATER SYSTEM","B","KING","INVESTOR",5,2,2,2,1984-08-01,"3004 N 17TH","TACOMA","WA","98406"
"24088","DUCKEN RD WATER COMMUNITY","B","ISLAND","ASSOCIATION",7,4,4,0,1970-01-01,"318 DUCKEN RD","OAK HARBOR","WA","98277"
"24089","SHORT PLAT 615-78","B","SNOHOMISH","INVESTOR",10,4,4,4,1984-08-01,"13725 44TH ST NE","LAKE STEVENS","WA","98258"
"24091","HINTON ESTATES NO. 6","B","SNOHOMISH","INVESTOR",5,3,3,2,2007-11-26,"726 145TH PL SE","LYNNWOOD","WA","98037"
"24096","PAYNE SUBDIVISION","B","PIERCE","INVESTOR",11,4,4,4,1984-08-01,"10710 164TH AVE  CT  E","SUMNER","WA","98390"
"24100","EVERGREEN HEIGHTS WATER COOP ASSOC","B","KING","INVESTOR",23,10,10,0,1970-01-01,"PO BOX 1042","ISSAQUAH","WA","98027"
"24101","CHAVEZ WATER SYSTEM","B","BENTON","INVESTOR",8,3,3,3,1984-06-01,"31002 S FINLEY RD","KENNEWICK","WA","99337"
"24103","CRAVENS WATER SYSTEM","B","BENTON","INVESTOR",5,2,2,0,1984-04-01,"2107 S CLODFELTER RD","KENNEWICK","WA","99338"
"24116","BECK, HERBERT","B","JEFFERSON","INVESTOR",7,2,2,0,1978-10-01,"250 FRANK BECK RD","QUILCENE","WA","98376"
"24142","THORSEN ROAD WATER ASSOCIATION","B","KING","INVESTOR",24,7,7,4,1984-08-01,"17711 THORSEN RD SW","VASHON","WA","98070"
"24157","WRIGHT-BLISS W S","B","PIERCE","INVESTOR",10,4,4,4,1984-08-01,"16911 129TH ST CT KPN","GIG HARBOR","WA","98329"
"24160","EVERGREEN PLATEAU","B","KING","PRIVATE",18,7,7,0,1970-01-01,"19025 SE 243RD ST","COVINGTON","WA","98042"
"24162","EVERGREEN SCHOOL DISTRICT #205","B","STEVENS","SPECIAL DISTRICT",0,0,1,0,2002-09-16,"3341 ADDY-GIFFORD RD","GIFFORD","WA","99131"
"24168","EVERGREEN","B","COWLITZ","PRIVATE",10,3,3,0,1970-01-01,"750 FISHPOND RD","KELSO","WA","98626"
"24171","HIGH CEDARS WATER SYSTEM","B","PIERCE","INVESTOR",24,12,12,9,1984-08-01,"5417 234TH AVE E","BUCKLEY","WA","98321"
"24182","ANDERSON ISLAND COMMUNITY CLUB","B","PIERCE","PRIVATE",0,0,2,2,1984-08-01,"11319 YOMAN RD","ANDERSON ISLAND","WA","98303"
"24183","EVERGREEN VALLEY WATER ASSN.","B","THURSTON","INVESTOR",23,9,9,0,1970-01-01,"7038 MERIDIAN RD SE","OLYMPIA","WA","98513"
"24191","NEW HOPE FELLOWSHIP H2O SYSTEM","B","PIERCE","PRIVATE",0,0,2,1,1984-06-01,"PO BOX 4313","SPANAWAY","WA","98387"
"24196","CARRIS WATER SYSTEM","B","PIERCE","PRIVATE",7,3,3,9,1984-08-01,"PO BOX 78","GIG HARBOR","WA","98335"
"24201","HAMILTON, MICHAEL","B","KING","INVESTOR",10,4,4,4,1984-08-01,"24218 NE REDMOND FALL CITY RD","REDMOND","WA","98053"
"24214","HIGH HARO OWNERS ASSN","B","SAN JUAN","PRIVATE",12,7,7,12,1983-09-01,"441 HIGH HARO DR","FRIDAY HARBOR","WA","98250"
"24221","ANDERSON, WILLIAM & DEBRA","B","BENTON","INVESTOR",5,2,2,2,1984-05-01,"8105 S HAVANA ST","KENNEWICK","WA","99337"
"24247","HAMM WATER SYSTEM","B","FRANKLIN","INVESTOR",5,2,2,2,1984-06-01,"7105 RD 68","PASCO","WA","99301"
"24250","EWAN WATER ASSOCIATION","B","WHITMAN","PRIVATE",23,13,13,0,1970-01-01,"PO BOX 431","ST. JOHN","WA","99171"
"24251","PACQUETTE WATER SYSTEM","B","STEVENS","INVESTOR",8,3,3,0,1984-08-01,"TIGER ROUTE  BOX 8","COLVILLE","WA","99114"
"24259","HOOD CANAL HILLSIDE COMMUNITY","B","MASON","PRIVATE",0,3,6,10,1984-08-01,"18921 NE NORTH SHORE RD","TAHUYA","WA","98588"
"24265","TYLER STORE AND CAMPGROUND","B","SPOKANE","PRIVATE",2,1,13,0,1970-01-01,"26912 S MULLINIX RD #1","CHENEY","WA","99004"
"24279","CONIFER WEST","B","KITSAP","INVESTOR",12,4,4,4,1984-04-01,"3060 NW SKIFF LN","SILVERDALE","WA","98383"
"24292","LONG LAKE OPERATORS VILLAGE","B","LINCOLN","INVESTOR",7,4,4,5,1984-03-01,"53200 LONG LAKE RD EAST","FORD","WA","99013"
"24305","RADA SONS","B","FRANKLIN","PRIVATE",8,3,5,5,1984-04-01,"2707 E LEWIS PL","PASCO","WA","99301"
"24318","LES FISHERIES WATER SYSTEM","B","PIERCE","PRIVATE",5,2,2,1,1984-08-01,"PO BOX 336","SOUTH PRAIRIE","WA","98385"
"24331","CAMP PRIME TIME","B","YAKIMA","PRIVATE",0,0,5,0,1984-08-01,"6 S 2ND ST, STE 815","YAKIMA","WA","98901"
"24356","31ST AVE WATER SYSTEM","B","PIERCE","INVESTOR",10,4,4,4,1984-08-01,"3250 - 130TH ST CT NW","GIG HARBOR","WA","98335"
"24361","SHADY ACRES WATER SYSTEM","B","PIERCE","INVESTOR",18,7,7,7,1984-03-01,"34324 50TH AVE  E","EATONVILLE","WA","98328"
"24374","BRAATEN WATER SYSTEM","B","PIERCE","PRIVATE",20,8,8,8,1984-08-01,"2707 52ND AVE NW","GIG HARBOR","WA","98335"
"24387","WHITE BEACH HOMEOWNERS ASSOC.","B","SAN JUAN","INVESTOR",23,9,9,9,1984-03-01,"691 96TH AVE SE","BELLEVUE","WA","98004"
"24400","CEDARWOOD","B","KITSAP","PRIVATE",15,6,6,6,1984-05-01,"1928 HOGUE CT NE","POULSBO","WA","98370"
"24439","MOTLEY, M","B","KING","INVESTOR",5,2,2,0,1984-10-01,"28818 SE 216 WAY","MAPLE VALLEY","WA","98038"
"24451","SAGE WEST","B","BENTON","INVESTOR",5,2,2,2,1984-08-01,"RT 4 BOX 8900","KENNEWICK","WA","99336"
"24494","NASON GARDENS COMMUNITY WATER ASSN","B","CHELAN","PRIVATE",11,4,4,4,1984-09-01,"PO BOX 763","LEAVENWORTH","WA","98826"
"24510","FAIRVIEW WATER USERS","B","GRANT","PRIVATE",23,11,11,20,1970-01-01,"4703 KELLY PL NE","MOSES LAKE","WA","98837"
"24522","CALVARY CHAPEL OF WHIDBEY ISLAND","B","ISLAND","ASSOCIATION",3,1,3,0,1979-01-01,"3821 E FRENCH RD","CLINTON","WA","98236"
"24527","GRACE BAPTIST CHURCH","B","THURSTON","PRIVATE",0,0,1,0,1970-01-01,"19136 LOGANBERRY ST","ROCHESTER","WA","98579"
"24544","CCR WATER SYSTEM","B","KING","PRIVATE",23,9,9,0,1984-09-01,"26927 SE 384TH ST","ENUMCLAW","WA","98022"
"24551","RENNICK #2","B","KING","INVESTOR",10,4,4,0,1984-09-01,"25729 WITTE RD SE","MAPLE VALLEY","WA","98038"
"24562","FALLING HORSE SHOE","B","THURSTON","PRIVATE",20,7,7,0,1970-01-01,"20125 OTOOLE RD SE","YELM","WA","98597"
"24563","BRAMMER","B","KING","PRIVATE",10,4,4,0,1984-09-01,"30902 NE CHERRY VALLEY RD","DUVALL","WA","98019"
"24576","STEIN, GEORGE W S","B","PIERCE","INVESTOR",10,4,4,4,1984-09-01,"27505 93RD AVE E","GRAHAM","WA","98338"
"24581","CROSIAR-KOHLER WATER SYSTEM","B","PIERCE","INVESTOR",8,2,2,2,1984-09-01,"714 200TH AVE G","SUMNER","WA","98390"
"24583","FALLS DRIVE-IN","B","SNOHOMISH","INVESTOR",3,1,1,0,1979-02-01,"11527 MTN LOOP HIWAY","GRANITE FALLS","WA","98252"
