PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
24714	OLYMPIC WELL ASSOCIATION	B	PIERCE	Private	10	7	7	15	10/01/1984	4139 MADRONA WAY	TACOMA	WA	98407
24716	ROCKY BAY INTERNATIONAL	B	PIERCE	Private	12	5	5	5	10/01/1984	3004 28TH ST SE	AUBURN	WA	98092
24717	FAZON ROAD WATER ASSOCIATION	B	WHATCOM	Association	24	14	14	0	01/01/1970	6083 FAZON RD	BELLINGHAM	WA	98226-9535
24718	"AQUATIC RESOURCES, DNR"	B	THURSTON	State	0	0	1	1	03/25/2014	PO BOX 47027	OLYMPIA	WA	98504
24719	FEDDOCK WATER	B	KITSAP	Investor	18	7	7	7	07/01/1978	PO BOX 123	PORT ORCHARD	WA	98366
24730	FEDERAL PACKING CO	B	SNOHOMISH	Investor	0	0	0	0	01/01/1970	B L WESTMARELAND	EVERETT	WA	98201
24735	FEDERSPIEL	B	KING	Investor	10	4	4	0	09/01/1979	13329 208TH AVE NE	WOODINVILLE	WA	98072
24747	FENTON R	B	KING	Investor	5	2	2	0	01/01/1970	21645 176TH AVE SE	KENT	WA	98031
24801	WEBB WATER SYSTEM	B	KING	Investor	4	2	2	2	10/01/1984	26524 128TH S E	KENT	WA	98031
24814	"CHELETTE, B"	B	KING	Investor	8	3	3	3	09/01/1984	17527 - 149TH SE B-2	RENTON	WA	98055
24827	HOFFMANN WATER SYSTEM	B	KING	Private	10	5	5	0	05/01/1984	PO BOX 845	ISSAQUAH	WA	98027
24851	HANSON PUBLIC WATER SUPPLY	B	KING	Investor	5	2	2	0	06/01/1984	22110 - 255TH AVE SE	MAPLE VALLEY	WA	98038
24864	DUVALL MEADOWS	B	KING	Investor	23	9	9	9	10/01/1984	PO BOX 283	DUVALL	WA	98019
24875	US BORDER STATION - FERRY	B	FERRY	Federal	0	0	1	0	04/01/1979	33643 HWY 97 N	OROVILLE	WA	98844
24876	MAURICE WATER SYSTEM	B	KING	Investor	18	6	6	6	10/01/1984	22040 NE 175TH ST	WOODINVILLE	WA	98072
24898	"WALLACE, A"	B	KING	Investor	5	2	2	2	10/01/1984	19726 - 257TH SE	MAPLE VALLEY	WA	98038
24900	FERTILE MEADOWS WATER ASSN	B	WHATCOM	Private	21	11	11	12	01/01/1970	4922 IMHOF RD	FERNDALE	WA	98248
24901	HAPPY HOLLOW WATER ASSN	B	SNOHOMISH	Private	24	6	6	7	10/01/1984	20902 68TH AVE NW	STANWOOD	WA	98292
24914	"WILSON, V"	B	KING	Investor	5	2	2	2	10/01/1984	22309 177TH SE	KENT	WA	98042
24927	SEELY-DUVALL COMM WATER SYSTEM	B	KING	Investor	10	4	4	4	10/01/1984	7270 AINA PONO ST	KAPAA	HI	96746
24931	CEDAR HILL WATER CO	B	SNOHOMISH	Private	18	7	7	7	06/01/1984	20525 69TH AVE NW	STANWOOD	WA	98292
24950	FIBREBOARD PAPER PRODUC	B	PIERCE	Investor	3	1	1	0	01/01/1970	SUMNER WASH	SUMNER	WA	98390
24951	"CHARBONNEAU, P"	B	KING	Investor	5	2	2	0	08/01/1984	P O  BOX 5545	KENT	WA	98064
24961	HUGHES BAY WATER USERS ASSN INC	B	SAN JUAN	Private	6	4	4	5	07/01/1984	1350 ALECK BAY RD	LOPEZ	WA	98261
25013	"LEIB, RUSSELL L"	B	CLARK	Investor	5	2	2	0	07/01/1984	RT 1 BOX 463 R-1	WOODLAND	WA	98674
25026	SUNRISE WATER CO	B	THURSTON	Investor	10	4	4	0	06/01/1984	1715 E 18TH	OLYMPIA	WA	98501
25039	"JOHNSON, CARL"	B	JEFFERSON	Investor	3	1	2	2	08/01/1984	5360 FLAGLER RD	NORDLAND	WA	98358
25051	"RICHMOND, WILLIAM A"	B	CLARK	Investor	5	2	2	0	11/01/1984	RT 2 BOX 371	LA CENTER	WA	98629
25074	"MILLER, MARVIN A"	B	CLARK	Investor	5	2	2	0	09/01/1984	9186 NE 142ND AVE	VANCOUVER	WA	98662
25087	FIRLOCK	B	CLARK	Investor	9	3	9	0	09/01/1984	2119 SE WASHOUGAL RIVER RD	WASHOUGAL	WA	98671
25121	PST	B	THURSTON	Private	9	3	3	0	09/01/1984	2636 GRAVELLY BEACH LOOP N W	OLYMPIA	WA	98502
25131	LINDAS LOW TIDE MOTEL	B	GRAYS HARBOR	Private	1	1	13	0	10/01/1984	14005 NE 72 PL	REDMOND	WA	98502
25134	DRUMMUIR WATER SYSTEM	B	ISLAND	Association	23	8	8	8	07/01/1984	3645 E DRUMMUIR RD	CLINTON	WA	98236
25139	PACECCA	B	KING	Investor	5	3	3	4	10/01/1984	30506 - SE 31ST	FALL CITY	WA	98024
25153	K-P WATER SUPPLY	B	SNOHOMISH	Investor	7	2	2	0	10/01/1984	20310 65TH AVE  S E	SNOHOMISH	WA	98290
25156	"HOWATSON, THE COMMUNITY WATER SYS"	B	KING	Private	10	4	4	4	10/01/1984	PO BOX 457	PRESTON	WA	98050
25161	"MARSHALL, TOM #1"	B	PIERCE	Investor	20	8	8	8	10/01/1984	PO BOX 838	GRAHAM	WA	98338
25171	SUNNY VALLEY ASSOCIATION	B	PIERCE	Investor	24	9	9	9	10/01/1984	PO BOX 2122	GIG HARBOR	WA	98335
25197	DONNA S MINI DAY CARE	B	MASON	Investor	3	1	2	1	10/01/1984	NE 3558 NORTH SHORE RD	BELFAIR	WA	98528
25201	BRADFORD PLACE WATER	B	KING	Investor	15	6	6	8	05/01/1984	24211 N E  27TH PL	REDMOND	WA	98053
25227	LUDWIG	B	KING	Investor	9	3	3	3	10/01/1984	23422 SE 158TH ST	ISSAQUAH	WA	98027
25231	"JOLLEY, C"	B	KING	Investor	5	2	2	2	10/01/1984	9455 S 202ND	KENT	WA	98031
25241	DRZAYICH	B	KING	Investor	13	5	5	5	08/01/1984	37800 165TH SE	AUBURN	WA	98002
25245	FIRST BAPTIST CHURCH OF BURBANK	B	WALLA WALLA	Private	3	1	2	0	04/01/1979	PO BOX 463	BURBANK	WA	99323
25246	LAKE RETREAT FIRS NO 4	B	KING	Investor	10	4	4	3	12/01/1984	28227 303RD AVE SE	RAVENSDALE WA 98101	WA	98038
25251	"CLARK, W"	B	KING	Investor	5	2	2	0	12/01/1984	39920 - 212TH AVE SE	ENUMCLAW	WA	98022
25271	ABERNATHY	B	KING	Investor	5	2	2	2	10/01/1981	PO BOX 1250	ISSAQUAH	WA	98027
25294	"WHITE, RICHARD"	B	FRANKLIN	Investor	15	6	6	6	10/01/1983	440 E SUNSET DR	PASCO	WA	99301
25306	FISCUS MOTOR FREIGHT INC	B	YAKIMA	Private	0	0	1	0	01/01/1970	1818 RIVERSIDE RD	YAKIMA	WA	98901
25307	"SCHROEDER, LYLE F & CHARLOTTE A"	B	BENTON	Private	5	3	3	0	10/01/1984	3710 E HAMILTON RD	BENTON CITY	WA	99320
25310	DARLENE FISH WATER	B	KING	Private	5	2	2	0	01/01/1970	24505 250TH S E	MAPLE VALLEY	WA	98038
25311	HART S SHORT PLAT 999	B	BENTON	Private	7	2	2	2	06/01/1984	P O  BOX 5434	KENNEWICK	WA	99336
25316	OKSENDAL	B	ISLAND	Investor	10	5	6	7	11/01/1984	PO BOX 326	ARLINGTON	WA	98223
25326	BRINNON BEACH ESTATES SO	B	JEFFERSON	Private	7	8	8	9	11/01/1984	P.O. BOX 62	BRINNON	WA	98320
25339	FRANKLYN GILBERT	B	KITSAP	Investor	10	4	4	4	08/01/1984	238 LOFALL RD NW	POULSBO	WA	98370
25340	"FISHER,C"	B	KING	Investor	23	9	9	0	01/01/1970	13625 SE 299TH	AUBURN	WA	98092
25352	MYERS WELL	B	KITSAP	Investor	8	3	3	3	10/01/1984	2390 SEABECK HWY NW	BREMERTON	WA	98312
25365	"ANDREWS, ROBERT"	B	KLICKITAT	Investor	8	4	4	0	10/01/1984	1245 ALDERDALE RD	PROSSER	WA	99350
25371	SHORT PLAT 398-70	B	SNOHOMISH	Private	12	4	4	4	11/01/1984	4613 95TH AVE NE	EVERETT	WA	98205
25401	JENNI 222	B	THURSTON	Special District	20	8	8	0	10/01/1984	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
25427	JUDARO	B	KITSAP	Investor	12	5	5	5	10/01/1984	7137 QUIET VIEW LN	SILVERDALE	WA	98383
25440	LWS SYSTEM #1	B	KITSAP	Investor	15	5	5	9	10/01/1984	2580 NW SHERMAN HILL RD	POULSBO	WA	98370
25453	MC CARNEY	B	THURSTON	Private	15	4	4	4	08/01/1984	15311 104TH AVENUE SE	YELM	WA	98597
25479	ZUVER / SIMONSON	B	KING	Investor	9	3	3	2	04/01/1984	P O  BOX 6	NORTH BEND	WA	98045
25492	"MYERS, PATRICIA"	B	KING	Investor	4	2	2	2	11/01/1984	13816 - 196TH NE	WOODINVILLE	WA	98072
25518	"MATHIS, DOYLE"	B	FRANKLIN	Private	13	4	4	3	09/01/1984	2762 SAGEHILL RD	MESA	WA	99343
25525	DEPARTMENT OF FISHERIES	B	FRANKLIN	City/Town	3	1	1	0	01/01/1970	RINGOLD RT  BOX 189	MESA	WA	99343
25526	CONNERS - CHERRY GARDENS	B	KING	Investor	9	4	4	4	02/01/1984	19721 MOUNTAIN VIEW RD NE	DUVALL	WA	98019
25539	"THUR, RICHARD V."	B	CLARK	Investor	5	2	2	0	10/01/1984	21010 N E  72ND AVENUE	BATTLEGROUND	WA	98604
25548	STEAMBOAT GENERAL STORE	B	THURSTON	Investor	0	0	1	0	05/01/1982	7120 STEANBOAT IS RD NW	OLYMPIA	WA	98502
25556	GRAND MOUND BAPTIST CHURCH	B	THURSTON	Private	4	1	2	2	07/01/1984	17340 SARGENT RD #37	ROCHESTER	WA	98579
25560	FISIT WATER	B	KING	Investor	5	2	2	0	01/01/1970	24505 2504 S E	MAPLE VALLEY	WA	98038
25561	DAVIS	B	CLALLAM	Investor	10	4	4	4	11/01/1984	BOX 866	FORKS	WA	98331
25574	"WILSON, ALICE & MAC"	B	CLARK	Private	3	2	2	0	03/01/1984	411 NW 149TH ST	VANCOUVER	WA	98685
25579	FIVE MILE COMMUNITY CHURCH	B	SPOKANE	Private	0	0	1	0	01/01/1979	2108 W STRONG RD	SPOKANE	WA	99208
25581	FJORDLAND	B	KITSAP	Association	23	14	14	16	07/01/1978	24345 FJORD PL NW	POULSBO	WA	98370
25582	"SMUGGLERS  HAVEN WATER SYSTEM, THE"	B	ISLAND	Association	6	3	3	3	12/01/1984	125 FULCHER LN	GREENBANK	WA	98253
25590	CLIFF AVENUE WATER SYSTEM	B	PIERCE	Investor	23	9	9	9	12/01/1984	7017 CLIFF AVE	LONGBRANCH	WA	98351
25596	TANNAHILL WATER ASSOCIATION	B	PIERCE	Association	12	9	9	11	12/01/1984	PO BOX 107	VAUGHN	WA	98394
25597	UPPER FARM ROAD	B	KITSAP	Investor	3	1	1	0	01/01/1970	2532 UPPER FARM RD NE	BAINBRIDGE ISLAND	WA	98110
25598	ISLANDALE #2 WATER SYSTEM	B	SAN JUAN	Association	11	5	5	0	08/01/1984	1457 ISLANDALE RD	LOPEZ	WA	98261
25616	WILSON/NUNEZ	B	BENTON	Investor	5	2	2	2	09/01/1984	200237 E 73RD AVE	KENNEWICK	WA	99337
25621	BIG TOE SALVAGE	B	BENTON	Investor	0	0	1	1	09/01/1984	33811 S 2138 PR SE	KENNEWICK	WA	99337
25634	"CULBERHOUSE, ROY"	B	BENTON	Private	5	2	2	2	10/01/1984	206504 E 10TH AVE	KENNEWICK	WA	99336
25654	CAMPBELL WATER SYSTEM	B	PIERCE	Private	19	7	7	9	12/01/1984	PO BOX 78	GIG HARBOR	WA	98335
25661	MUSHROOM MOUND W.S.	B	PIERCE	Investor	15	5	5	9	12/01/1984	3102 EAST BAY DR NW	GIG HARBOR	WA	98335
25671	272ND STREET WATER SYSTEM	B	PIERCE	Association	21	7	7	9	12/01/1984	13622 193RD AVE	BONNEY LAKE	WA	98391
25681	LAMBERT WATER SYSTEM	B	PIERCE	Investor	15	5	5	9	12/01/1984	33107 54TH AVE S	ROY	WA	98580
25694	KOPACHUCK PLACE I	B	PIERCE	Private	23	10	10	10	11/01/1984	PO BOX 78	GIG HARBOR	WA	98335
25723	MORIAH NORTH ESTATES #2	B	YAKIMA	Investor	20	14	14	14	01/01/1970	7001 OCCIDENTAL	YAKIMA	WA	98903
25728	FLYING HORSESHOE GUEST RANCH	B	KITTITAS	Private	3	2	3	0	01/01/1970	3190 RED BRIDGE RD	CLE ELUM	WA	98922
25730	FOBES GROCERY	B	SNOHOMISH	Investor	3	1	1	0	01/01/1970	RT 2 BOX 218	EVERETT	WA	98205
25731	SCHLICHTE WATER SYSTEM	B	KING	Private	5	2	2	4	03/01/1984	29825 SE 82 ST.	ISSAQUAH	WA	98027
25744	VISTA WATER CORP.	B	KING	Investor	24	8	8	8	10/01/1983	144 SW 153RD SUITE A	SEATTLE	WA	98166
25755	FOCHTMAN WATER	B	KITSAP	Investor	5	3	3	4	01/01/1979	17408 NORDIC COVE LN NW	POULSBO	WA	98370
25761	DENNIS WATER SUPPLY	B	KING	Investor	8	3	3	2	12/01/1983	36011 SE 310TH	RAVENSDALE	WA	98051
25764	FOLAND WATER SYSTEM	B	SPOKANE	Investor	5	2	2	0	01/01/1979	RT 11 BOX 159	CHENEY	WA	99004
25765	DEIGNAN	B	KING	Investor	5	2	2	2	12/01/1984	RT 4 BOX 297	VASHON	WA	98070
25768	"BROWN, G"	B	KING	Investor	15	5	5	5	01/01/1983	1167 MC KINLEY	ENUMCLAW	WA	98022
25770	"FOLEY,L"	B	KING	Investor	5	2	2	0	01/01/1970	27915 W VALLEY ROAD	KENT	WA	98031
25781	"PRICE, M  WATER SYSTEM"	B	KING	Investor	10	4	8	4	05/31/1996	24205 120 AVE SE	KENT	WA	98031
25785	FORD TRADING POST	B	STEVENS	Investor	0	1	2	0	01/01/1970	PO BOX 65	FORD	WA	99013
25799	"CARVER, T"	B	KING	Investor	10	4	4	4	07/01/1982	19205 SE GREEN VALLEY RD	AUBURN	WA	98002
25801	RONDREW WELL SYSTEM	B	KING	Investor	3	1	1	3	05/01/1984	28915 - 144TH SE	KENT	WA	98042
25814	SAGE WATER SYSTEM	B	ISLAND	Investor	6	3	3	3	12/01/1984	2146 E SHELBY ST	SEATTLE	WA	98112
25853	THOMPSON	B	KING	Investor	2	1	1	0	01/01/1985	8701 436TH PL SE	NORTH BEND	WA	98065
25857	"LOVE, S. WATER SYSTEM"	B	KING	Investor	5	2	2	2	01/01/1970	23923 S E  TIGER MTN  RD	ISSAQUAH	WA	98027
25884	GILMER CREEK WATER CO	B	KLICKITAT	Private	10	6	6	0	05/01/1984	37 BZ GLENWOOD HWY	WHITE SALMON	WA	98672
25901	"GRIFFITHS, ROY"	B	CLARK	Investor	5	2	2	0	01/01/1985	13901 N E  119TH STREET	BRUSH PRAIRIE	WA	98606
25914	PIONEER HI-BRED INTERNATIONAL INC	B	FRANKLIN	Private	0	0	4	4	11/01/1984	1040 SETTLER RD	CONNELL	WA	99326
25921	GROVER S FRUIT & PRODUCE	B	BENTON	Investor	10	2	3	4	02/01/1982	195411 E GAME FARM RD	KENNEWICK	WA	99337
25933	MARSHALL WATER SYSTEM	B	KING	Investor	5	2	2	0	04/01/1984	14426 320 AVE  N E	DUVALL	WA	98019
25941	1ST PRESBYTERIAN CHURCH BICKLETON	B	KLICKITAT	Private	2	1	3	0	11/01/1984	PO BOX 127	BICKLETON	WA	99322
25944	YOUNG/BERGMAN/BARBICH/HANKIN WATER	B	KING	Investor	10	4	4	0	05/01/1984	19007 NE 132ND ST	WOODINVILLE	WA	98072
25950	5 LOT WELL	B	CLARK	Private	6	3	3	0	01/01/1985	13219 NE 28TH ST	VANCOUVER	WA	98662
25955	SNOQUALMIE FALLS FOREST THEATRE	B	KING	Private	2	1	4	0	01/01/1970	PO BOX 249	BELLEVUE	WA	98009
25956	DAY RD	B	KITSAP	Investor	8	3	3	4	04/01/1984	6891 NE DAY RD W	BAINBRIDGE IS	WA	98110
25981	CAMP DRAPER WATER SYSTEM	B	KLICKITAT	Investor	5	3	4	0	01/01/1985	139 DRAPER SPRINGS RD	GLENWOOD	WA	98619
25994	LIDER	B	KITSAP	Investor	24	10	10	10	01/01/1985	PO BOX 336	GIG HARBOR	WA	98335-0336
26031	INN AT TATOOSH MEADOWS	B	LEWIS	Investor	2	1	5	3	02/01/1985	PO BOX 487	PACKWOOD	WA	98361
26033	FORNEY ORCHARDS INC	B	YAKIMA	Investor	10	4	4	0	01/01/1970	RT 1 BOX 343	TIETON	WA	98947
26036	SUNNYVALLEY GRANGE 870	B	YAKIMA	Private	0	0	1	0	08/28/2002	10490 VAN BELLE RD	SUNNYSIDE	WA	98944
26061	LANDRAM	B	THURSTON	Investor	10	4	4	4	11/01/1984	10331 MULLEN RD SE	OLYMPIA	WA	98513
26074	FORT NUGENT WATER ASSOCIATION	B	ISLAND	Association	19	8	8	8	07/01/1978	PO BOX 343	OAK HARBOR	WA	98277
26080	RUBBER NECK HILL WATER SYSTEM	B	SNOHOMISH	Private	8	3	3	4	01/01/1985	3826 TOM MARKS RD	SNOHOMISH	WA	98290
26088	WINSTON WATER SYSTEM	B	KING	Investor	8	3	3	4	07/01/1979	7527 LAKE ALICE RD SE	FALL CITY	WA	98024
26090	FORT SPOKANE STORE	B	LINCOLN	Investor	2	1	2	0	01/01/1979	45371 SR 25 NORTH	DAVENPORT	WA	99122
26091	EAGLECREST HOMEOWNERS ASSOCIATION	B	ISLAND	Association	24	12	12	14	01/01/1985	PO BOX 517	LANGLEY	WA	98260
26100	43RD STREET WELL	B	YAKIMA	Private	10	4	4	0	02/01/1979	4213 KROUM DR	YAKIMA	WA	98901
26110	FORVUS ASSOCIATION	B	KING	Investor	10	4	4	4	01/01/1979	18919 NE 109TH ST	REDMOND	WA	98052-2910
26131	ORWEILER	B	KITSAP	Private	20	8	8	8	01/01/1985	3050 COLONIAL LN	POULSBO	WA	98370
26156	FURY WATER ASSOC	B	KING	Investor	10	4	4	0	01/01/1985	42035 SE 129TH ST	NORTH BEND	WA	98045
26161	WOODRUFF WATER SYSTEM	B	KLICKITAT	Investor	5	2	2	0	02/01/1985	BOX 101	WAHKIACUS	WA	98670
26163	ROBISON WATER SYSTEM	B	KLICKITAT	Investor	5	2	2	0	01/01/1985	1265 HWY 141	WHITE SALMON	WA	98672
26171	CHAMPION TRUCK SHOP	B	KLICKITAT	Investor	0	0	2	0	09/01/1985	55 MT ADAMS HWY	GLENWOOD	WA	98619
26196	GRADY WELL ASSOCIATION	B	KING	Private	3	1	1	8	03/01/1984	22205 286TH AVE SE	MAPLE VALLEY	WA	98038
26198	FOUR CORNERS TAVERN	B	KITSAP	Investor	3	1	2	1	07/01/1978	28071 STATE HWY 3 NE	POULSBO	WA	98370
26199	SUMMIT LANDSBURG HOUSES 1-4	B	KING	Investor	10	4	4	4	10/01/1980	26107 SE  252ND STREET	REVENSDALE	WA	98051
26234	"SOELTER, D."	B	KING	Investor	5	2	2	0	11/01/1982	30102 SE 348TH	ENUMCLAW	WA	98022
26235	FOURTH PLACE WATER SYSTEM	B	BENTON	Private	13	4	4	0	01/01/1970	1104 E 4TH PL	KENNEWICK	WA	99336
26236	SHOAL WATER SYSTEM	B	KING	Private	23	9	9	9	02/01/1983	37922 244TH AVE SE	ENUMCLAW	WA	98022
26251	"FISCHER, HANS WATER SYSTEM"	B	PIERCE	Investor	8	3	3	3	01/01/1985	20311 22ND AVE E	SPANAWAY	WA	98387
26261	SCOTTSDALE	B	KING	Investor	6	2	2	2	01/01/1985	2823 244TH AVE NE	SAMMAMISH	WA	98074
26274	PIPE DREAM WATER SYSTEM	B	PIERCE	Private	18	7	7	7	01/01/1985	PO BOX 178	SOUTH PRAIRIE	WA	98385
26275	FOX COVE WATER	B	KITSAP	Association	21	9	9	10	07/01/1978	9220 FOX COVE LANE N E	BAINBRIDGE ISLAND	WA	98110
26276	MAINS GIFT SHOP	B	LEWIS	Investor	2	1	3	0	12/01/1984	105 SHORT RD	MORTON	WA	98356
26280	VISTA FARM #4	B	SPOKANE	Investor	3	1	2	0	07/01/1978	7511 ANDRUS RD	CHENEY	WA	99004
26281	"REAL, GEORGETTE"	B	BENTON	Investor	6	2	2	2	09/01/1984	68709 MEALS RD	KENNEWICK	WA	99337
26301	REEDAL	B	KING	Investor	5	2	2	2	12/01/1984	18328 260TH SE	MAPLE VALLEY	WA	98038
26314	REITEER-GOHM	B	KING	Investor	5	2	2	2	12/01/1984	27811 SE MUD MOUNTAIN RD	ENUMCLAW	WA	98022
26327	"MAIERS, L."	B	KING	Investor	5	2	2	2	12/01/1984	28330 MAPLE VLLY BLK DIAMOND RD SE	MAPLE VALLEY	WA	98038
26331	VON STUBBE MARC WATER SYSTEM	B	KING	Investor	5	2	2	2	12/01/1984	18408 SE  224TH ST	KENT	WA	98031
26341	"HOW, A"	B	KING	Investor	5	2	2	2	12/01/1984	22032 - 244TH SE	MAPLE VALLEY	WA	98038
26367	TWIN VIEW	B	KING	Private	6	3	3	3	12/01/1984	17500 SE 119TH PL	RENTON	WA	98059
26406	SOUTH SEATTLE SADDLE CLUB	B	KING	Investor	2	1	2	0	05/01/1984	22024 SE 261ST PL	MAPLE VALLEY	WA	98038
26411	HANSEN/WARBER WATER SYSTEM	B	KING	Investor	5	2	2	2	06/01/1984	22110 - 255TH SE	MAPLE VALLEY	WA	98038
26414	HERTEL-MULLER	B	KING	Investor	5	2	2	2	11/01/1983	28215 SE 216TH	MAPLE VALLEY	WA	98038
26421	ZINK	B	KING	Investor	5	2	2	2	01/01/1985	21924 - 176TH	KENT	WA	98042
26430	ALDARRA CREEK WATER SYSTEM	B	KING	Investor	15	8	8	9	01/01/1970	30925 SE 36TH	FALL CITY	WA	98024
26431	CEDAR RIVER WATER SYSTEM	B	KING	Investor	10	4	4	4	05/01/1983	19615 JONES RD SE	RENTON	WA	98059
26436	"HANSON, J"	B	KING	Investor	5	2	2	2	12/01/1984	39723 AUBURN-ENUMCLAW HWY	AUBURN	WA	98002
26441	FREEBORNE FIRE STATION (SCFD 14)	B	SNOHOMISH	City/Town	0	0	1	0	07/01/1978	PO BOX 184	STANWOOD	WA	98292
26442	MC NABB (COMM) WATER SYSTEM	B	KING	Private	5	2	2	2	03/01/1985	23057 - 156TH SE	KENT	WA	98042
26444	"GOLDSBERRY, P."	B	KING	Investor	5	2	2	2	12/01/1984	22443 SE 300TH	KENT	WA	98031
26446	SHIPMAN	B	KING	Investor	5	2	2	2	01/01/1984	29102 154TH SE	AUBURN	WA	98002
26451	SIEBENS	B	KING	Investor	8	3	3	3	01/01/1985	24201 164TH SE	KENT	WA	98031
26461	CEDAR GROVE COMPOSTING WATER SYSTEM	B	KING	Investor	0	0	1	5	01/01/1985	17825 CEDAR GROVE ROAD SE	MAPLE VALLEY	WA	98038
26463	FREEMAN STORE	B	SPOKANE	Investor	3	1	2	0	01/01/1970	8620 E BRIDGEPORT	SPOKANE	WA	99212
26464	"PRICE, MICHAEL"	B	KING	Investor	10	4	4	4	12/01/1984	24205 - 120TH SE	KENT	WA	98031
26468	WENTO COOP WATER SYSTEM	B	KING	Private	5	2	2	2	04/01/1985	22615 - 212TH SE	MAPLE VALLEY	WA	98038
26471	MESSE - MCCALL	B	KING	Private	8	3	3	3	01/01/1984	15728 CEDAR GROVE ROAD	ISSAQUAH	WA	98027
26484	WILLIAMSON	B	KING	Investor	15	7	7	0	09/01/1983	14428 SE 318 ST	AUBURN	WA	98092
26497	HARMS	B	KING	Investor	5	2	2	2	01/01/1985	29810 138TH SE	AUBURN	WA	98002
26510	HAMBO	B	KING	Investor	5	2	2	2	01/01/1984	20233 235TH AVE SE	MAPLE VALLEY	WA	98038
26523	KNEISLEY	B	KING	Investor	5	2	2	2	05/01/1982	25006 SE 162ND	ISSAQUAH	WA	98027
26549	LANDIS	B	KING	Investor	8	3	3	3	12/01/1984	11031 SE 281ST	KENT	WA	98042
26575	KLEMPEL	B	KING	Investor	5	2	2	7	12/01/1984	241 SAND DUNE AVE NW	OCEAN SHORES	WA	98569
26597	FRIENDS WATER CORP	B	KITSAP	Investor	14	6	6	6	07/01/1978	9370 FRIENDS LN SE	PORT ORCHARD	WA	98366
26598	"PARKER, C.A."	B	KING	Investor	10	4	4	4	04/01/1985	29915 145TH SE	KENT	WA	98042
26601	HOFMANN WATER SYSTEM	B	KING	Investor	5	2	2	2	02/01/1984	30851 - 229TH PLACE  SE	KENT	WA	98042
26623	HOBART CUSTOM MEATS	B	KING	Investor	0	0	2	2	01/01/1985	PO BOX 132	HOBART	WA	98025
26625	"HERSHBERGER, L."	B	KING	Investor	23	9	9	9	11/01/1983	24212 SE 384TH	ENUMCLAW	WA	98022
26628	LANDIS SOUTH	B	KING	Investor	5	2	2	0	01/01/1985	11031 SE 281ST	KENT	WA	98042
26629	LEMOLO TRACTS	B	KITSAP	Private	22	9	9	9	07/01/1978	1670 NE JACOBSON RD	POULSBO	WA	98370
26645	FROST J WATER	B	KING	Investor	5	3	3	0	01/01/1970	23241 244TH SE	MAPLE VALLEY	WA	98038
26646	"BENSON, L."	B	KING	Investor	5	2	2	2	10/01/1984	37243 W LAKE WALKER DR SE	ENUMCLAW	WA	98022
26648	FROSTAD FARMS WATER ASSN	B	ISLAND	Association	14	6	6	8	01/01/1970	3832 HOFFMAN RD	OAK HARBOR	WA	98277
26649	RAINIER VIEW	B	MASON	Private	18	14	14	5	02/01/1985	PO BOX 563	BELFAIR	WA	98528
26677	ARIEL	B	COWLITZ	Investor	12	5	6	4	01/01/1985	4118 INGLESIDE LOOP SE	LACEY	WA	98503
26694	"GREENE, JAMES A. WATER SYSTEM"	B	CHELAN	Investor	4	2	4	0	02/01/1985	4234 MALAGA - ALCOA HWY	WENATCHEE	WA	98828
26733	WILSON WELL	B	MASON	Investor	10	4	4	4	02/01/1985	SE 722 BINN SWIGER RD	SHELTON	WA	98584
26746	WANDLING	B	KITSAP	Investor	3	1	1	4	02/01/1985	1390 NE PAULSON RD	POULSBO	WA	98370
26759	ROCKY RAMOTH	B	PIERCE	Investor	9	3	3	6	02/01/1985	PO BOX 690	VAUGHN	WA	98394
26810	FRUITLAND WATER ASSN	B	STEVENS	Investor	13	4	6	0	01/01/1970	5369 HWY 25 S	FRUITLAND	WA	99219
26836	WOODRING MOBILE HOME PARK	B	COWLITZ	Investor	7	5	5	5	01/01/1985	1965 WESTSIDE HWY #74	KELSO	WA	98626
26849	COUNTRY FRESH MUSHROOMS	B	THURSTON	Investor	0	0	1	0	11/01/1984	11000 34TH AVE S	TACOMA	WA	98444
26850	FUJIKAWA E	B	KING	Private	5	2	2	0	07/01/1978	18916 255TH E	MAPLE VALLEY	WA	98038
26851	INDIAN CREST #2 - 540	B	THURSTON	Special District	18	6	6	0	12/01/1984	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
26861	ERNHEART	B	THURSTON	Investor	23	9	9	9	01/01/1985	PO BOX 286	SPOKANE	WA	99210
26866	PINE SPRINGS RESORT	B	KLICKITAT	Private	1	1	13	0	01/01/1985	2471 HWY 97	GOLDENDALE	WA	98620
26890	"SOWARDS, BROOKS"	B	SPOKANE	Investor	10	3	3	0	07/01/1978	15517 S SHERMAN BRANCH RD	CHENEY	WA	99004
26906	COUGAR MTN. BIBLE CAMP WATER SYS.	B	THURSTON	Investor	0	0	0	0	10/01/1985	18730 SUNDOWN MILL LANE  SE	YELM	WA	98597
26910	G & G WATER ASSN	B	ISLAND	Association	20	12	12	13	01/01/1970	792 E ELL ST	CAMANO ISLAND	WA	98282
